word,sentiment,lexicon,words_in_lexicon
treacherous,disgust,NRC,6468
treacherous,fear,NRC,6468
treacherous,negative,NRC,6468
treachery,anger,NRC,6468
treachery,fear,NRC,6468
treachery,negative,NRC,6468
treachery,sadness,NRC,6468
treachery,surprise,NRC,6468
treadmill,anticipation,NRC,6468
treason,anger,NRC,6468
treason,disgust,NRC,6468
treason,fear,NRC,6468
treason,negative,NRC,6468
treason,surprise,NRC,6468
treasure,anticipation,NRC,6468
treasure,joy,NRC,6468
treasure,positive,NRC,6468
treasure,trust,NRC,6468
treasurer,trust,NRC,6468
treat,anger,NRC,6468
treat,anticipation,NRC,6468
treat,disgust,NRC,6468
treat,fear,NRC,6468
treat,joy,NRC,6468
treat,negative,NRC,6468
treat,positive,NRC,6468
treat,sadness,NRC,6468
treat,surprise,NRC,6468
treat,trust,NRC,6468
tree,anger,NRC,6468
tree,anticipation,NRC,6468
tree,disgust,NRC,6468
tree,joy,NRC,6468
tree,positive,NRC,6468
tree,surprise,NRC,6468
tree,trust,NRC,6468
trembling,fear,NRC,6468
trembling,negative,NRC,6468
tremendously,positive,NRC,6468
tremor,anger,NRC,6468
tremor,anticipation,NRC,6468
tremor,fear,NRC,6468
tremor,negative,NRC,6468
tremor,sadness,NRC,6468
trend,positive,NRC,6468
trendy,positive,NRC,6468
trepidation,anticipation,NRC,6468
trepidation,fear,NRC,6468
trepidation,negative,NRC,6468
trepidation,surprise,NRC,6468
trespass,anger,NRC,6468
trespass,negative,NRC,6468
tribe,trust,NRC,6468
tribulation,fear,NRC,6468
tribulation,negative,NRC,6468
tribulation,sadness,NRC,6468
tribunal,anticipation,NRC,6468
tribunal,disgust,NRC,6468
tribunal,fear,NRC,6468
tribunal,negative,NRC,6468
tribunal,trust,NRC,6468
tribune,trust,NRC,6468
tributary,anticipation,NRC,6468
tributary,positive,NRC,6468
tribute,positive,NRC,6468
trick,negative,NRC,6468
trick,surprise,NRC,6468
trickery,anger,NRC,6468
trickery,disgust,NRC,6468
trickery,fear,NRC,6468
trickery,negative,NRC,6468
trickery,sadness,NRC,6468
trickery,surprise,NRC,6468
trifle,negative,NRC,6468
trig,positive,NRC,6468
trip,surprise,NRC,6468
tripping,anger,NRC,6468
tripping,negative,NRC,6468
tripping,sadness,NRC,6468
triumph,anticipation,NRC,6468
triumph,joy,NRC,6468
triumph,positive,NRC,6468
triumphant,anticipation,NRC,6468
triumphant,joy,NRC,6468
triumphant,positive,NRC,6468
triumphant,trust,NRC,6468
troll,anger,NRC,6468
troll,fear,NRC,6468
troll,negative,NRC,6468
trophy,anticipation,NRC,6468
trophy,joy,NRC,6468
trophy,positive,NRC,6468
trophy,surprise,NRC,6468
trophy,trust,NRC,6468
troublesome,anger,NRC,6468
troublesome,fear,NRC,6468
troublesome,negative,NRC,6468
truce,joy,NRC,6468
truce,positive,NRC,6468
truce,trust,NRC,6468
truck,trust,NRC,6468
true,joy,NRC,6468
true,positive,NRC,6468
true,trust,NRC,6468
trump,surprise,NRC,6468
trumpet,negative,NRC,6468
truss,trust,NRC,6468
trust,trust,NRC,6468
trustee,trust,NRC,6468
trusty,positive,NRC,6468
truth,positive,NRC,6468
truth,trust,NRC,6468
truthful,trust,NRC,6468
truthfulness,positive,NRC,6468
truthfulness,trust,NRC,6468
tumble,negative,NRC,6468
tumor,fear,NRC,6468
tumor,negative,NRC,6468
tumour,fear,NRC,6468
tumour,negative,NRC,6468
tumour,sadness,NRC,6468
tumult,anger,NRC,6468
tumult,fear,NRC,6468
tumult,negative,NRC,6468
tumult,surprise,NRC,6468
tumultuous,anger,NRC,6468
tumultuous,fear,NRC,6468
tumultuous,negative,NRC,6468
turbulence,anger,NRC,6468
turbulence,fear,NRC,6468
turbulence,negative,NRC,6468
turbulent,fear,NRC,6468
turbulent,negative,NRC,6468
turmoil,anger,NRC,6468
turmoil,fear,NRC,6468
turmoil,negative,NRC,6468
turmoil,sadness,NRC,6468
tussle,anger,NRC,6468
tutelage,positive,NRC,6468
tutelage,trust,NRC,6468
tutor,positive,NRC,6468
twin,positive,NRC,6468
twinkle,anticipation,NRC,6468
twinkle,joy,NRC,6468
twinkle,positive,NRC,6468
twitch,negative,NRC,6468
typhoon,fear,NRC,6468
typhoon,negative,NRC,6468
tyrannical,anger,NRC,6468
tyrannical,disgust,NRC,6468
tyrannical,fear,NRC,6468
tyrannical,negative,NRC,6468
tyranny,fear,NRC,6468
tyranny,negative,NRC,6468
tyranny,sadness,NRC,6468
tyrant,anger,NRC,6468
tyrant,disgust,NRC,6468
tyrant,fear,NRC,6468
tyrant,negative,NRC,6468
tyrant,sadness,NRC,6468
ugliness,disgust,NRC,6468
ugliness,fear,NRC,6468
ugliness,negative,NRC,6468
ugliness,sadness,NRC,6468
ugly,disgust,NRC,6468
ugly,negative,NRC,6468
ulcer,anger,NRC,6468
ulcer,disgust,NRC,6468
ulcer,fear,NRC,6468
ulcer,negative,NRC,6468
ulcer,sadness,NRC,6468
ulterior,negative,NRC,6468
ultimate,anticipation,NRC,6468
ultimate,sadness,NRC,6468
ultimately,anticipation,NRC,6468
ultimately,positive,NRC,6468
ultimatum,anger,NRC,6468
ultimatum,fear,NRC,6468
ultimatum,negative,NRC,6468
umpire,positive,NRC,6468
umpire,trust,NRC,6468
unable,negative,NRC,6468
unable,sadness,NRC,6468
unacceptable,negative,NRC,6468
unacceptable,sadness,NRC,6468
unaccountable,anticipation,NRC,6468
unaccountable,disgust,NRC,6468
unaccountable,negative,NRC,6468
unaccountable,sadness,NRC,6468
unaccountable,trust,NRC,6468
unacknowledged,sadness,NRC,6468
unanimity,positive,NRC,6468
unanimous,positive,NRC,6468
unanticipated,surprise,NRC,6468
unapproved,negative,NRC,6468
unassuming,positive,NRC,6468
unattached,negative,NRC,6468
unattainable,anger,NRC,6468
unattainable,negative,NRC,6468
unattainable,sadness,NRC,6468
unattractive,disgust,NRC,6468
unattractive,negative,NRC,6468
unattractive,sadness,NRC,6468
unauthorized,negative,NRC,6468
unavoidable,negative,NRC,6468
unaware,negative,NRC,6468
unbearable,disgust,NRC,6468
unbearable,negative,NRC,6468
unbearable,sadness,NRC,6468
unbeaten,anticipation,NRC,6468
unbeaten,joy,NRC,6468
unbeaten,negative,NRC,6468
unbeaten,positive,NRC,6468
unbeaten,sadness,NRC,6468
unbeaten,surprise,NRC,6468
unbelief,negative,NRC,6468
unbelievable,negative,NRC,6468
unbiased,positive,NRC,6468
unborn,negative,NRC,6468
unbreakable,positive,NRC,6468
unbridled,anger,NRC,6468
unbridled,anticipation,NRC,6468
unbridled,fear,NRC,6468
unbridled,negative,NRC,6468
unbridled,positive,NRC,6468
unbridled,surprise,NRC,6468
unbroken,positive,NRC,6468
unbroken,trust,NRC,6468
uncanny,fear,NRC,6468
uncanny,negative,NRC,6468
uncanny,surprise,NRC,6468
uncaring,anger,NRC,6468
uncaring,disgust,NRC,6468
uncaring,negative,NRC,6468
uncaring,sadness,NRC,6468
uncertain,anger,NRC,6468
uncertain,disgust,NRC,6468
uncertain,fear,NRC,6468
uncertain,negative,NRC,6468
uncertain,surprise,NRC,6468
unchangeable,negative,NRC,6468
unclean,disgust,NRC,6468
unclean,negative,NRC,6468
uncomfortable,negative,NRC,6468
unconscionable,disgust,NRC,6468
unconscionable,negative,NRC,6468
unconscious,negative,NRC,6468
unconstitutional,negative,NRC,6468
unconstrained,joy,NRC,6468
unconstrained,positive,NRC,6468
uncontrollable,anger,NRC,6468
uncontrollable,anticipation,NRC,6468
uncontrollable,negative,NRC,6468
uncontrollable,surprise,NRC,6468
uncontrolled,negative,NRC,6468
uncover,surprise,NRC,6468
undecided,anticipation,NRC,6468
undecided,fear,NRC,6468
undecided,negative,NRC,6468
underestimate,surprise,NRC,6468
underline,positive,NRC,6468
undermined,negative,NRC,6468
underpaid,anger,NRC,6468
underpaid,negative,NRC,6468
underpaid,sadness,NRC,6468
undersized,negative,NRC,6468
understanding,positive,NRC,6468
understanding,trust,NRC,6468
undertaker,sadness,NRC,6468
undertaking,anticipation,NRC,6468
underwrite,positive,NRC,6468
underwrite,trust,NRC,6468
undesirable,anger,NRC,6468
undesirable,disgust,NRC,6468
undesirable,fear,NRC,6468
undesirable,negative,NRC,6468
undesirable,sadness,NRC,6468
undesired,negative,NRC,6468
undesired,sadness,NRC,6468
undisclosed,anticipation,NRC,6468
undiscovered,surprise,NRC,6468
undivided,positive,NRC,6468
undo,negative,NRC,6468
undoubted,anticipation,NRC,6468
undoubted,disgust,NRC,6468
undying,anticipation,NRC,6468
undying,joy,NRC,6468
undying,positive,NRC,6468
undying,sadness,NRC,6468
undying,trust,NRC,6468
uneasiness,anticipation,NRC,6468
uneasiness,negative,NRC,6468
uneasiness,sadness,NRC,6468
uneasy,disgust,NRC,6468
uneasy,fear,NRC,6468
uneasy,negative,NRC,6468
uneducated,negative,NRC,6468
uneducated,sadness,NRC,6468
unemployed,fear,NRC,6468
unemployed,negative,NRC,6468
unemployed,sadness,NRC,6468
unequal,anger,NRC,6468
unequal,disgust,NRC,6468
unequal,fear,NRC,6468
unequal,negative,NRC,6468
unequal,sadness,NRC,6468
unequivocal,trust,NRC,6468
unequivocally,positive,NRC,6468
uneven,negative,NRC,6468
unexpected,anticipation,NRC,6468
unexpected,fear,NRC,6468
unexpected,joy,NRC,6468
unexpected,negative,NRC,6468
unexpected,positive,NRC,6468
unexpected,surprise,NRC,6468
unexpectedly,surprise,NRC,6468
unexplained,anticipation,NRC,6468
unexplained,negative,NRC,6468
unexplained,sadness,NRC,6468
unfair,anger,NRC,6468
unfair,disgust,NRC,6468
unfair,negative,NRC,6468
unfair,sadness,NRC,6468
unfairness,anger,NRC,6468
unfairness,negative,NRC,6468
unfairness,sadness,NRC,6468
unfaithful,disgust,NRC,6468
unfaithful,negative,NRC,6468
unfavorable,disgust,NRC,6468
unfavorable,negative,NRC,6468
unfavorable,sadness,NRC,6468
unfinished,negative,NRC,6468
unfold,anticipation,NRC,6468
unfold,positive,NRC,6468
unforeseen,surprise,NRC,6468
unforgiving,anger,NRC,6468
unforgiving,negative,NRC,6468
unforgiving,sadness,NRC,6468
unfortunate,negative,NRC,6468
unfortunate,sadness,NRC,6468
unfriendly,anger,NRC,6468
unfriendly,disgust,NRC,6468
unfriendly,fear,NRC,6468
unfriendly,negative,NRC,6468
unfriendly,sadness,NRC,6468
unfulfilled,anger,NRC,6468
unfulfilled,anticipation,NRC,6468
unfulfilled,negative,NRC,6468
unfulfilled,sadness,NRC,6468
unfulfilled,surprise,NRC,6468
unfurnished,negative,NRC,6468
ungodly,negative,NRC,6468
ungodly,sadness,NRC,6468
ungrateful,anger,NRC,6468
ungrateful,disgust,NRC,6468
ungrateful,negative,NRC,6468
unguarded,surprise,NRC,6468
unhappiness,negative,NRC,6468
unhappiness,sadness,NRC,6468
unhappy,anger,NRC,6468
unhappy,disgust,NRC,6468
unhappy,negative,NRC,6468
unhappy,sadness,NRC,6468
unhealthy,disgust,NRC,6468
unhealthy,fear,NRC,6468
unhealthy,negative,NRC,6468
unhealthy,sadness,NRC,6468
unholy,fear,NRC,6468
unholy,negative,NRC,6468
unification,anticipation,NRC,6468
unification,joy,NRC,6468
unification,positive,NRC,6468
unification,trust,NRC,6468
uniformly,positive,NRC,6468
unimaginable,negative,NRC,6468
unimaginable,positive,NRC,6468
unimaginable,surprise,NRC,6468
unimportant,negative,NRC,6468
unimportant,sadness,NRC,6468
unimpressed,negative,NRC,6468
unimproved,negative,NRC,6468
uninfected,positive,NRC,6468
uninformed,negative,NRC,6468
uninitiated,negative,NRC,6468
uninspired,negative,NRC,6468
uninspired,sadness,NRC,6468
unintelligible,negative,NRC,6468
unintended,surprise,NRC,6468
unintentional,surprise,NRC,6468
unintentionally,negative,NRC,6468
unintentionally,surprise,NRC,6468
uninterested,negative,NRC,6468
uninterested,sadness,NRC,6468
uninteresting,negative,NRC,6468
uninteresting,sadness,NRC,6468
uninvited,sadness,NRC,6468
unique,positive,NRC,6468
unique,surprise,NRC,6468
unison,positive,NRC,6468
unitary,positive,NRC,6468
united,positive,NRC,6468
united,trust,NRC,6468
unity,positive,NRC,6468
unity,trust,NRC,6468
university,anticipation,NRC,6468
university,positive,NRC,6468
unjust,anger,NRC,6468
unjust,negative,NRC,6468
unjustifiable,anger,NRC,6468
unjustifiable,disgust,NRC,6468
unjustifiable,fear,NRC,6468
unjustifiable,negative,NRC,6468
unjustified,negative,NRC,6468
unkind,anger,NRC,6468
unkind,disgust,NRC,6468
unkind,fear,NRC,6468
unkind,negative,NRC,6468
unkind,sadness,NRC,6468
unknown,anticipation,NRC,6468
unknown,fear,NRC,6468
unknown,negative,NRC,6468
unlawful,anger,NRC,6468
unlawful,disgust,NRC,6468
unlawful,fear,NRC,6468
unlawful,negative,NRC,6468
unlawful,sadness,NRC,6468
unlicensed,negative,NRC,6468
unlimited,positive,NRC,6468
unlucky,anger,NRC,6468
unlucky,disgust,NRC,6468
unlucky,fear,NRC,6468
unlucky,negative,NRC,6468
unlucky,sadness,NRC,6468
unmanageable,disgust,NRC,6468
unmanageable,negative,NRC,6468
unnatural,disgust,NRC,6468
unnatural,fear,NRC,6468
unnatural,negative,NRC,6468
unofficial,negative,NRC,6468
unpaid,anger,NRC,6468
unpaid,negative,NRC,6468
unpaid,sadness,NRC,6468
unpleasant,disgust,NRC,6468
unpleasant,negative,NRC,6468
unpleasant,sadness,NRC,6468
unpopular,disgust,NRC,6468
unpopular,negative,NRC,6468
unpopular,sadness,NRC,6468
unprecedented,surprise,NRC,6468
unpredictable,negative,NRC,6468
unpredictable,surprise,NRC,6468
unprepared,negative,NRC,6468
unpretentious,positive,NRC,6468
unproductive,negative,NRC,6468
unprofitable,negative,NRC,6468
unprotected,negative,NRC,6468
unpublished,anticipation,NRC,6468
unpublished,negative,NRC,6468
unpublished,sadness,NRC,6468
unquestionable,positive,NRC,6468
unquestionable,trust,NRC,6468
unquestionably,positive,NRC,6468
unquestionably,trust,NRC,6468
unquestioned,positive,NRC,6468
unquestioned,trust,NRC,6468
unreliable,negative,NRC,6468
unreliable,trust,NRC,6468
unrequited,negative,NRC,6468
unrequited,sadness,NRC,6468
unresolved,anticipation,NRC,6468
unrest,fear,NRC,6468
unrest,sadness,NRC,6468
unruly,anger,NRC,6468
unruly,disgust,NRC,6468
unruly,fear,NRC,6468
unruly,negative,NRC,6468
unsafe,fear,NRC,6468
unsafe,negative,NRC,6468
unsatisfactory,disgust,NRC,6468
unsatisfactory,negative,NRC,6468
unsatisfied,disgust,NRC,6468
unsatisfied,negative,NRC,6468
unsatisfied,sadness,NRC,6468
unsavory,negative,NRC,6468
unscathed,positive,NRC,6468
unscrupulous,negative,NRC,6468
unseat,sadness,NRC,6468
unselfish,positive,NRC,6468
unsettled,anger,NRC,6468
unsettled,disgust,NRC,6468
unsettled,fear,NRC,6468
unsettled,negative,NRC,6468
unsightly,disgust,NRC,6468
unsightly,negative,NRC,6468
unsophisticated,negative,NRC,6468
unspeakable,fear,NRC,6468
unspeakable,negative,NRC,6468
unstable,fear,NRC,6468
unstable,negative,NRC,6468
unstable,surprise,NRC,6468
unsteady,fear,NRC,6468
unsuccessful,negative,NRC,6468
unsuccessful,sadness,NRC,6468
unsuitable,negative,NRC,6468
unsung,negative,NRC,6468
unsupported,negative,NRC,6468
unsurpassed,anticipation,NRC,6468
unsurpassed,fear,NRC,6468
unsurpassed,joy,NRC,6468
unsurpassed,positive,NRC,6468
unsurpassed,trust,NRC,6468
unsuspecting,surprise,NRC,6468
unsustainable,negative,NRC,6468
unsympathetic,anger,NRC,6468
unsympathetic,negative,NRC,6468
untamed,negative,NRC,6468
untenable,negative,NRC,6468
unthinkable,anger,NRC,6468
unthinkable,disgust,NRC,6468
unthinkable,fear,NRC,6468
unthinkable,negative,NRC,6468
untidy,disgust,NRC,6468
untidy,negative,NRC,6468
untie,joy,NRC,6468
untie,negative,NRC,6468
untie,positive,NRC,6468
untimely,negative,NRC,6468
untitled,negative,NRC,6468
untitled,sadness,NRC,6468
untold,anticipation,NRC,6468
untold,negative,NRC,6468
untoward,anger,NRC,6468
untoward,disgust,NRC,6468
untoward,negative,NRC,6468
untrained,negative,NRC,6468
untrue,negative,NRC,6468
untrustworthy,anger,NRC,6468
untrustworthy,negative,NRC,6468
unverified,anticipation,NRC,6468
unwarranted,negative,NRC,6468
unwashed,disgust,NRC,6468
unwashed,negative,NRC,6468
unwavering,positive,NRC,6468
unwavering,trust,NRC,6468
unwelcome,negative,NRC,6468
unwelcome,sadness,NRC,6468
unwell,negative,NRC,6468
unwell,sadness,NRC,6468
unwillingness,negative,NRC,6468
unwise,negative,NRC,6468
unwitting,negative,NRC,6468
unworthy,disgust,NRC,6468
unworthy,negative,NRC,6468
unyielding,negative,NRC,6468
upheaval,anger,NRC,6468
upheaval,fear,NRC,6468
upheaval,negative,NRC,6468
upheaval,sadness,NRC,6468
uphill,anticipation,NRC,6468
uphill,fear,NRC,6468
uphill,negative,NRC,6468
uphill,positive,NRC,6468
uplift,anticipation,NRC,6468
uplift,joy,NRC,6468
uplift,positive,NRC,6468
uplift,trust,NRC,6468
upright,positive,NRC,6468
upright,trust,NRC,6468
uprising,anger,NRC,6468
uprising,anticipation,NRC,6468
uprising,fear,NRC,6468
uprising,negative,NRC,6468
uproar,negative,NRC,6468
upset,anger,NRC,6468
upset,negative,NRC,6468
upset,sadness,NRC,6468
urchin,negative,NRC,6468
urgency,anticipation,NRC,6468
urgency,fear,NRC,6468
urgency,surprise,NRC,6468
urgent,anticipation,NRC,6468
urgent,fear,NRC,6468
urgent,negative,NRC,6468
urgent,surprise,NRC,6468
urn,sadness,NRC,6468
usefulness,positive,NRC,6468
useless,negative,NRC,6468
usher,positive,NRC,6468
usher,trust,NRC,6468
usual,positive,NRC,6468
usual,trust,NRC,6468
usurp,anger,NRC,6468
usurp,negative,NRC,6468
usurped,anger,NRC,6468
usurped,fear,NRC,6468
usurped,negative,NRC,6468
usury,negative,NRC,6468
utility,positive,NRC,6468
utopian,anticipation,NRC,6468
utopian,joy,NRC,6468
utopian,positive,NRC,6468
utopian,trust,NRC,6468
vacancy,negative,NRC,6468
vacation,anticipation,NRC,6468
vacation,joy,NRC,6468
vacation,positive,NRC,6468
vaccine,positive,NRC,6468
vacuous,disgust,NRC,6468
vacuous,negative,NRC,6468
vague,negative,NRC,6468
vagueness,negative,NRC,6468
vainly,disgust,NRC,6468
vainly,negative,NRC,6468
vainly,sadness,NRC,6468
valiant,positive,NRC,6468
validity,fear,NRC,6468
valor,positive,NRC,6468
valor,trust,NRC,6468
valuable,positive,NRC,6468
vampire,anger,NRC,6468
vampire,disgust,NRC,6468
vampire,fear,NRC,6468
vampire,negative,NRC,6468
vanguard,positive,NRC,6468
vanish,surprise,NRC,6468
vanished,fear,NRC,6468
vanished,negative,NRC,6468
vanished,sadness,NRC,6468
vanished,surprise,NRC,6468
vanity,negative,NRC,6468
vanquish,positive,NRC,6468
variable,surprise,NRC,6468
varicella,disgust,NRC,6468
varicella,fear,NRC,6468
varicella,negative,NRC,6468
varicella,sadness,NRC,6468
varicose,negative,NRC,6468
veal,sadness,NRC,6468
veal,trust,NRC,6468
veer,fear,NRC,6468
veer,surprise,NRC,6468
vegetative,disgust,NRC,6468
vegetative,negative,NRC,6468
vegetative,sadness,NRC,6468
vehement,anger,NRC,6468
vehement,fear,NRC,6468
vehement,negative,NRC,6468
velvet,positive,NRC,6468
velvety,positive,NRC,6468
vendetta,anger,NRC,6468
vendetta,fear,NRC,6468
vendetta,negative,NRC,6468
vendetta,sadness,NRC,6468
venerable,anticipation,NRC,6468
venerable,joy,NRC,6468
venerable,positive,NRC,6468
venerable,trust,NRC,6468
veneration,positive,NRC,6468
vengeance,anger,NRC,6468
vengeance,negative,NRC,6468
vengeful,anger,NRC,6468
vengeful,fear,NRC,6468
vengeful,negative,NRC,6468
venom,anger,NRC,6468
venom,disgust,NRC,6468
venom,fear,NRC,6468
venom,negative,NRC,6468
venomous,anger,NRC,6468
venomous,disgust,NRC,6468
venomous,fear,NRC,6468
venomous,negative,NRC,6468
vent,anger,NRC,6468
veracity,anticipation,NRC,6468
veracity,joy,NRC,6468
veracity,positive,NRC,6468
veracity,surprise,NRC,6468
veracity,trust,NRC,6468
verbosity,negative,NRC,6468
verdant,positive,NRC,6468
verdict,fear,NRC,6468
verge,anticipation,NRC,6468
verge,fear,NRC,6468
verge,negative,NRC,6468
verification,positive,NRC,6468
verification,trust,NRC,6468
verified,positive,NRC,6468
verified,trust,NRC,6468
verily,positive,NRC,6468
verily,trust,NRC,6468
veritable,positive,NRC,6468
vermin,anger,NRC,6468
vermin,disgust,NRC,6468
vermin,fear,NRC,6468
vermin,negative,NRC,6468
vernal,joy,NRC,6468
vernal,positive,NRC,6468
versus,anger,NRC,6468
versus,negative,NRC,6468
vertigo,fear,NRC,6468
vertigo,negative,NRC,6468
verve,positive,NRC,6468
vesicular,disgust,NRC,6468
veteran,positive,NRC,6468
veteran,trust,NRC,6468
veto,anger,NRC,6468
veto,negative,NRC,6468
vicar,positive,NRC,6468
vicar,trust,NRC,6468
vice,negative,NRC,6468
vicious,anger,NRC,6468
vicious,disgust,NRC,6468
vicious,negative,NRC,6468
victim,anger,NRC,6468
victim,fear,NRC,6468
victim,negative,NRC,6468
victim,sadness,NRC,6468
victimized,anger,NRC,6468
victimized,disgust,NRC,6468
victimized,fear,NRC,6468
victimized,negative,NRC,6468
victimized,sadness,NRC,6468
victimized,surprise,NRC,6468
victor,joy,NRC,6468
victor,positive,NRC,6468
victorious,joy,NRC,6468
victorious,positive,NRC,6468
victory,anticipation,NRC,6468
victory,joy,NRC,6468
victory,positive,NRC,6468
victory,trust,NRC,6468
vigil,anticipation,NRC,6468
vigilance,anticipation,NRC,6468
vigilance,positive,NRC,6468
vigilance,trust,NRC,6468
vigilant,fear,NRC,6468
vigilant,positive,NRC,6468
vigilant,trust,NRC,6468
vigor,positive,NRC,6468
vigorous,positive,NRC,6468
vigorous,trust,NRC,6468
villager,positive,NRC,6468
villager,trust,NRC,6468
villain,fear,NRC,6468
villain,negative,NRC,6468
villainous,anger,NRC,6468
villainous,disgust,NRC,6468
villainous,fear,NRC,6468
villainous,negative,NRC,6468
vindicate,anger,NRC,6468
vindicated,positive,NRC,6468
vindication,anticipation,NRC,6468
vindication,joy,NRC,6468
vindication,positive,NRC,6468
vindication,trust,NRC,6468
vindictive,anger,NRC,6468
vindictive,disgust,NRC,6468
vindictive,negative,NRC,6468
violation,anger,NRC,6468
violation,fear,NRC,6468
violation,negative,NRC,6468
violation,sadness,NRC,6468
violation,surprise,NRC,6468
violence,anger,NRC,6468
violence,fear,NRC,6468
violence,negative,NRC,6468
violence,sadness,NRC,6468
